Threshold,TPR,FPR
1.9974232365689852,0.0,0.0
0.9974232365689852,0.0019569471624266144,0.0
0.9933825595279129,0.023483365949119372,0.0
0.9931777665121694,0.023483365949119372,0.0005595970900951316
0.9921612780726822,0.046966731898238745,0.0005595970900951316
0.99214335771043,0.046966731898238745,0.001119194180190263
0.9919257647013284,0.05675146771037182,0.001119194180190263
0.9919253247984956,0.05675146771037182,0.0016787912702853946
0.9918637353151801,0.05870841487279843,0.0016787912702853946
0.9916726297617381,0.05870841487279843,0.002238388360380526
0.9914426231393675,0.06653620352250489,0.002238388360380526
0.9911782821004256,0.06653620352250489,0.0027979854504756574
0.9902630098534172,0.07632093933463796,0.0027979854504756574
0.9899943420252862,0.07632093933463796,0.00391717963066592
0.9879067640155427,0.1095890410958904,0.00391717963066592
0.9878380600378585,0.1095890410958904,0.004476776720761052
0.9871589599347264,0.12720156555772993,0.004476776720761052
0.9871114571090441,0.12720156555772993,0.005036373810856184
0.9869783067798374,0.13111545988258316,0.005036373810856184
0.9869481376272193,0.13111545988258316,0.005595970900951315
0.9869361893089783,0.13307240704500978,0.005595970900951315
0.9867923674168934,0.13307240704500978,0.006155567991046447
0.9864656586251458,0.14285714285714285,0.006155567991046447
0.9864045864433963,0.14285714285714285,0.006715165081141578
0.9863847192935462,0.14677103718199608,0.006715165081141578
0.9862882611892962,0.14677103718199608,0.007274762171236709
0.9861646072983835,0.15851272015655576,0.007274762171236709
0.9860968240813908,0.15851272015655576,0.00783435926133184
0.9860562864274242,0.162426614481409,0.00783435926133184
0.9860275436646938,0.162426614481409,0.008393956351426972
0.9851050165795631,0.1780821917808219,0.008393956351426972
0.985093343524407,0.1780821917808219,0.008953553441522105
0.984652455269716,0.2054794520547945,0.008953553441522105
0.9846173236230537,0.2054794520547945,0.009513150531617236
0.9842156350694733,0.22700587084148727,0.009513150531617236
0.984211335748434,0.22700587084148727,0.010072747621712367
0.984197821060293,0.2309197651663405,0.010072747621712367
0.9841811269187093,0.2309197651663405,0.010632344711807499
0.9841227023744409,0.2328767123287671,0.010632344711807499
0.9840959526822203,0.2328767123287671,0.01119194180190263
0.983993806519705,0.23874755381604695,0.01119194180190263
0.9839818919115568,0.23874755381604695,0.011751538891997761
0.98376244615956,0.2563600782778865,0.011751538891997761
0.983709513164755,0.2563600782778865,0.012870733072188025
0.9832808476922629,0.3013698630136986,0.012870733072188025
0.9832801966924226,0.30528375733855184,0.012870733072188025
0.9832730096017267,0.30724070450097846,0.012870733072188025
0.9832213079895994,0.30724070450097846,0.013989927252378288
0.9830171506058678,0.31702544031311153,0.013989927252378288
0.9829894529883006,0.31702544031311153,0.014549524342473419
0.982933289819121,0.324853228962818,0.014549524342473419
0.9828915975535707,0.324853228962818,0.01510912143256855
0.9822781095763163,0.3659491193737769,0.01510912143256855
0.9822757105144637,0.3659491193737769,0.01566871852266368
0.9816949895412961,0.4050880626223092,0.01566871852266368
0.9816874063548762,0.4050880626223092,0.016787912702853944
0.9816379095054821,0.410958904109589,0.016787912702853944
0.9816258415357785,0.410958904109589,0.017347509792949075
