Threshold,TPR,FPR
1.9974232365689852,0.0,0.0
0.9974232365689852,0.023668639053254437,0.0005617977528089888
0.9933825595279129,0.027613412228796843,0.0005617977528089888
0.9931777665121694,0.03353057199211045,0.0005617977528089888
0.9921612780726822,0.04142011834319527,0.0005617977528089888
0.99214335771043,0.05128205128205128,0.0011235955056179776
0.9919257647013284,0.055226824457593686,0.0011235955056179776
0.9919253247984956,0.055226824457593686,0.0016853932584269663
0.9918637353151801,0.0611439842209073,0.0016853932584269663
0.9916726297617381,0.0611439842209073,0.0022471910112359553
0.9914426231393675,0.07297830374753451,0.0022471910112359553
0.9911782821004256,0.07495069033530571,0.0028089887640449437
0.9902630098534172,0.07889546351084813,0.0028089887640449437
0.9899943420252862,0.08284023668639054,0.0033707865168539327
0.9879067640155427,0.09072978303747535,0.0033707865168539327
0.9878380600378585,0.09270216962524655,0.0033707865168539327
0.9871589599347264,0.10059171597633136,0.0033707865168539327
0.9871114571090441,0.11242603550295859,0.0044943820224719105
0.9869783067798374,0.11834319526627218,0.0044943820224719105
0.9869481376272193,0.1203155818540434,0.0050561797752808986
0.9869361893089783,0.1222879684418146,0.0050561797752808986
0.9867923674168934,0.126232741617357,0.0050561797752808986
0.9864656586251458,0.1282051282051282,0.0056179775280898875
0.9864045864433963,0.13214990138067062,0.006179775280898876
0.9863847192935462,0.14398422090729784,0.006179775280898876
0.9862882611892962,0.14595660749506903,0.006179775280898876
0.9861646072983835,0.14990138067061143,0.006741573033707865
0.9860968240813908,0.15384615384615385,0.007865168539325843
0.9860562864274242,0.15976331360946747,0.008988764044943821
0.9860275436646938,0.16370808678500987,0.009550561797752809
0.9851050165795631,0.16568047337278108,0.009550561797752809
0.985093343524407,0.16962524654832348,0.009550561797752809
0.984652455269716,0.17357001972386588,0.010112359550561797
0.9846173236230537,0.1814595660749507,0.010674157303370787
0.9842156350694733,0.1814595660749507,0.011235955056179775
0.984211335748434,0.1932938856015779,0.011235955056179775
0.984197821060293,0.19723865877712032,0.012359550561797753
0.9841811269187093,0.1992110453648915,0.012921348314606741
0.9841227023744409,0.20118343195266272,0.012921348314606741
0.9840959526822203,0.20118343195266272,0.01348314606741573
0.983993806519705,0.20907297830374755,0.01348314606741573
0.9839818919115568,0.21301775147928995,0.014044943820224719
0.98376244615956,0.21893491124260356,0.014044943820224719
0.983709513164755,0.22287968441814596,0.014044943820224719
0.9832808476922629,0.23076923076923078,0.014606741573033709
0.9832801966924226,0.23274161735700197,0.014606741573033709
0.9832730096017267,0.23668639053254437,0.015168539325842697
0.9832213079895994,0.2445759368836292,0.015168539325842697
0.9830171506058678,0.2485207100591716,0.016292134831460674
0.9829894529883006,0.2564102564102564,0.017977528089887642
0.982933289819121,0.2603550295857988,0.019101123595505618
0.9828915975535707,0.2682445759368836,0.019101123595505618
0.9822781095763163,0.27613412228796846,0.020224719101123594
0.9822757105144637,0.28205128205128205,0.020224719101123594
0.9816949895412961,0.28402366863905326,0.020224719101123594
0.9816874063548762,0.2859960552268245,0.021910112359550562
0.9816379095054821,0.29191321499013806,0.02247191011235955
0.9816258415357785,0.29191321499013806,0.023033707865168538
0.9809629212705752,0.2978303747534517,0.024157303370786518
0.9809388900332958,0.3057199211045365,0.024157303370786518
0.9802629935822227,0.3096646942800789,0.025280898876404494
0.980262253609709,0.3136094674556213,0.025280898876404494
0.9800185022420512,0.31952662721893493,0.026404494382022473
0.9800120153099362,0.3234714003944773,0.026404494382022473
0.9796200084056786,0.3234714003944773,0.028089887640449437
0.9796150123967577,0.32741617357001973,0.028089887640449437
0.9792909584627976,0.32938856015779094,0.028089887640449437
0.9792824383668022,0.33530571992110453,0.028089887640449437
0.9792171089779821,0.33727810650887574,0.028651685393258425
0.979199193241253,0.33925049309664695,0.028651685393258425
0.9791612135812221,0.34516765285996054,0.028651685393258425
0.9791537125045021,0.34911242603550297,0.029213483146067417
0.9790815221098843,0.35502958579881655,0.029213483146067417
0.9790105675284424,0.358974358974359,0.029213483146067417
0.9790044971605452,0.3609467455621302,0.029213483146067417
0.9789635023702474,0.368836291913215,0.029213483146067417
0.97894055848084,0.3747534516765286,0.029213483146067417
0.9788480583962567,0.3747534516765286,0.029775280898876405
0.9786678317790635,0.3767258382642998,0.03089887640449438
0.9786412798634546,0.3826429980276134,0.03202247191011236
0.9785952703293251,0.3826429980276134,0.03258426966292135
0.9785750056790099,0.38461538461538464,0.03258426966292135
0.9784532545561746,0.38461538461538464,0.03314606741573034
0.978424569139693,0.388560157790927,0.03539325842696629
0.9784012601660408,0.39447731755424065,0.035955056179775284
0.9783946849119834,0.39644970414201186,0.03707865168539326
0.978157572408848,0.398422090729783,0.03876404494382023
0.9781437543686553,0.40631163708086787,0.03932584269662921
0.9780395039101732,0.41025641025641024,0.03932584269662921
0.9780238546941009,0.41420118343195267,0.04044943820224719
0.9776949950608712,0.4181459566074951,0.04101123595505618
0.9776579515121228,0.42011834319526625,0.04157303370786517
0.9774102540046871,0.42209072978303747,0.04157303370786517
0.9773932085509571,0.4260355029585799,0.04157303370786517
0.97725488607255,0.4280078895463511,0.042134831460674156
0.9772402565240205,0.4319526627218935,0.043820224719101124
0.9771245095492488,0.4339250493096647,0.044382022471910115
0.9771041054871435,0.4378698224852071,0.044382022471910115
0.9770893717151237,0.43984220907297833,0.0449438202247191
0.9770802428353433,0.4437869822485207,0.0449438202247191
0.9769120109553352,0.4477317554240631,0.04550561797752809
0.9768598443580349,0.4516765285996055,0.04662921348314607
0.9767944928920509,0.4556213017751479,0.04719101123595506
0.9767643034950809,0.4556213017751479,0.048314606741573035
0.9767536961511845,0.45956607495069035,0.04887640449438202
0.9766683859896044,0.46153846153846156,0.04943820224719101
0.9760934016302832,0.4635108481262327,0.05056179775280899
0.9760149763525324,0.46548323471400394,0.05112359550561798
0.9757642915031347,0.4714003944773176,0.051685393258426963
