Threshold,TPR,FPR
1.999996199593644,0.0,0.0
0.9999961995936439,0.0009267840593141798,0.0
0.9970644642254989,0.012048192771084338,0.0
0.996557082942818,0.013901760889712697,0.0
0.986254459272415,0.0639481000926784,0.0
0.9860403532223897,0.06580166821130677,0.0
0.9817557534374712,0.07599629286376275,0.0
0.981605588714749,0.0778498609823911,0.0
0.9815602556912569,0.11306765523632993,0.0
0.9815446750394204,0.11306765523632993,0.000550357732526142
0.9791409141531597,0.22242817423540315,0.000550357732526142
0.9791402740287224,0.2242817423540315,0.000550357732526142
0.978548915056126,0.43002780352177944,0.000550357732526142
0.9784735724933042,0.43002780352177944,0.001100715465052284
0.9784440832739281,0.541241890639481,0.001100715465052284
0.9783150080858436,0.541241890639481,0.001651073197578426
0.9783040900387663,0.5421686746987951,0.001651073197578426
0.9782900406193866,0.5421686746987951,0.002201430930104568
0.9753407888544666,0.5449490268767377,0.002201430930104568
0.9752535193412845,0.5468025949953661,0.002201430930104568
0.9749195181325333,0.5736793327154773,0.002201430930104568
0.974869302772141,0.5736793327154773,0.00275178866263071
0.9745784184844684,0.5810936051899908,0.00275178866263071
0.9744513171833358,0.5829471733086191,0.00275178866263071
0.9742075246465005,0.644114921223355,0.00275178866263071
0.9741871752302727,0.644114921223355,0.003302146395156852
0.9741200133277754,0.6506024096385542,0.003302146395156852
0.9740228384176529,0.6506024096385542,0.003852504127682994
0.9738391808882952,0.6607970342910102,0.003852504127682994
0.9738375140517939,0.6607970342910102,0.004402861860209136
0.972240687306617,0.6830398517145505,0.004402861860209136
0.972128270284601,0.6830398517145505,0.0049532195927352776
0.9715889981396396,0.7201112140871178,0.0049532195927352776
0.9714887308249259,0.7201112140871178,0.00550357732526142
0.9704705284513522,0.7451343836886005,0.00550357732526142
0.9704504297850871,0.7451343836886005,0.006053935057787562
0.9698770861218585,0.7479147358665431,0.006053935057787562
0.9697569979800101,0.7479147358665431,0.006604292790313704
0.9697199011895318,0.76274328081557,0.006604292790313704
0.9695985971484801,0.76274328081557,0.007154650522839846
0.9692657059485404,0.7673772011121409,0.007154650522839846
0.9691909087151075,0.7673772011121409,0.007705008255365988
0.9678275659039404,0.7961075069508804,0.007705008255365988
