Threshold,TPR,FPR
1.994984801345893,0.0,0.0
0.9949848013458931,0.0019569471624266144,0.0
0.9912345345059332,0.05870841487279843,0.0
0.9911717349828745,0.05870841487279843,0.0005595970900951316
0.9889412937332479,0.15459882583170254,0.0005595970900951316
0.9888355808389093,0.15459882583170254,0.001119194180190263
0.9881195549930695,0.16634050880626222,0.001119194180190263
0.988059684246312,0.16634050880626222,0.0016787912702853946
0.9869531311145754,0.20743639921722112,0.0016787912702853946
0.9869273240046134,0.20743639921722112,0.002238388360380526
0.9854673318621223,0.23679060665362034,0.002238388360380526
0.9851402377459085,0.23679060665362034,0.00391717963066592
0.9846784856110409,0.2446183953033268,0.00391717963066592
0.9844425570210367,0.2446183953033268,0.004476776720761052
0.9837028455716864,0.26810176125244617,0.004476776720761052
0.983668602489165,0.26810176125244617,0.005036373810856184
0.9836343920929349,0.2700587084148728,0.005036373810856184
0.9832744543947918,0.2700587084148728,0.006155567991046447
0.9821557039177955,0.29549902152641877,0.006155567991046447
0.98214055555903,0.29549902152641877,0.006715165081141578
0.9818560957975052,0.2974559686888454,0.006715165081141578
0.9818407966192089,0.2974559686888454,0.007274762171236709
0.9809648910920512,0.3287671232876712,0.007274762171236709
0.9809214481588018,0.3287671232876712,0.00783435926133184
0.9804070240361001,0.34637964774951074,0.00783435926133184
0.9803807754129868,0.34637964774951074,0.008393956351426972
0.9797048708650729,0.36203522504892366,0.008393956351426972
0.9796781213019876,0.36203522504892366,0.008953553441522105
0.9793825098653298,0.37573385518590996,0.008953553441522105
0.9791750375666793,0.37573385518590996,0.009513150531617236
0.9771544407459918,0.4246575342465753,0.009513150531617236
0.9770722969135784,0.4246575342465753,0.010072747621712367
0.9770066885847867,0.42857142857142855,0.010072747621712367
0.9769583928421399,0.42857142857142855,0.010632344711807499
0.9754462339854612,0.461839530332681,0.010632344711807499
0.9751579003002072,0.461839530332681,0.01119194180190263
0.9751165734195133,0.4637964774951076,0.01119194180190263
0.9749728143716445,0.4637964774951076,0.011751538891997761
0.9744252593703675,0.4774951076320939,0.011751538891997761
0.9737528192533832,0.4774951076320939,0.012870733072188025
0.9735837456393667,0.48336594911937375,0.012870733072188025
0.9734856341502799,0.48336594911937375,0.013989927252378288
0.9727514479006036,0.49706457925636005,0.013989927252378288
0.9726056855753328,0.49706457925636005,0.014549524342473419
0.9717435161662481,0.5107632093933464,0.014549524342473419
0.9713805937795651,0.5107632093933464,0.01566871852266368
0.9707804721913185,0.5225048923679061,0.01566871852266368
0.9705297176422591,0.5225048923679061,0.016228315612758813
0.9697425970650547,0.5459882583170255,0.016228315612758813
0.9697077300504459,0.5459882583170255,0.016787912702853944
0.9689666982246478,0.5636007827788649,0.016787912702853944
0.9689101138077054,0.5675146771037182,0.016787912702853944
0.9683500287841004,0.5733855185909981,0.016787912702853944
0.9680398497611794,0.5733855185909981,0.01790710688304421
0.9675767346059733,0.5753424657534246,0.01790710688304421
0.9674556884994813,0.5753424657534246,0.01846670397313934
0.9672286587960327,0.5772994129158513,0.01846670397313934
0.9668952262643628,0.5772994129158513,0.019585898153329603
0.9668527698386958,0.5792563600782779,0.019585898153329603
0.9667715800518997,0.5792563600782779,0.020145495243424735
0.9664231408585527,0.5870841487279843,0.020145495243424735
0.9657546626230445,0.5870841487279843,0.020705092333519866
0.9651352778691418,0.589041095890411,0.020705092333519866
0.9647913820025878,0.589041095890411,0.021264689423614997
0.9630238744185655,0.6203522504892368,0.021264689423614997
0.962990262477963,0.6203522504892368,0.02182428651371013
0.9629369927706152,0.6223091976516634,0.02182428651371013
0.962755259432512,0.6223091976516634,0.02238388360380526
0.9583490881873387,0.675146771037182,0.02238388360380526
0.9580723310641781,0.675146771037182,0.024062674874090653
0.9575788346962639,0.6810176125244618,0.024062674874090653
0.9573252788005653,0.6810176125244618,0.024622271964185788
0.9572532235662137,0.684931506849315,0.024622271964185788
0.9569601090522606,0.684931506849315,0.02518186905428092
0.9566973658263795,0.6927592954990215,0.02518186905428092
0.9563979565502126,0.6927592954990215,0.02574146614437605
0.9554305600318148,0.7025440313111546,0.02574146614437605
0.9554022834527597,0.7025440313111546,0.02630106323447118
0.9546730021949751,0.7064579256360078,0.02630106323447118
0.9544435491962564,0.7064579256360078,0.026860660324566313
0.9543272109260665,0.7084148727984344,0.026860660324566313
0.9532251599519148,0.7084148727984344,0.027979854504756575
0.952290487318987,0.7103718199608611,0.027979854504756575
0.9520447535167603,0.7103718199608611,0.029099048684946838
0.950932617916684,0.7142857142857143,0.029099048684946838
0.9505558346573731,0.7142857142857143,0.02965864577504197
0.949854289019068,0.7221135029354208,0.02965864577504197
0.9483445193591127,0.7221135029354208,0.03077783995523223
0.9471114718111293,0.7299412915851272,0.03077783995523223
0.9470905263436495,0.7299412915851272,0.03133743704532736
0.9464615886127522,0.735812133072407,0.03133743704532736
0.9463762953798749,0.735812133072407,0.032456631225517625
0.946303852901238,0.7377690802348337,0.032456631225517625
0.9460003606412126,0.7377690802348337,0.03301622831561276
0.9454959732289242,0.7416829745596869,0.03301622831561276
0.945043489076333,0.7416829745596869,0.03357582540570789
0.9445241787599015,0.7436399217221135,0.03357582540570789
0.9439218868692041,0.7436399217221135,0.03413542249580302
0.9419900900170864,0.7455968688845401,0.03413542249580302
0.9415074161927587,0.7455968688845401,0.035254616675993285
0.9394317365719133,0.7553816046966731,0.035254616675993285
0.9392413325278554,0.7553816046966731,0.03637381085618355
0.9373476424904669,0.7573385518590998,0.03637381085618355
0.9369976825815699,0.7573385518590998,0.03693340794627868
0.9358880788404809,0.7671232876712328,0.03693340794627868
0.93450437201752,0.7671232876712328,0.03917179630665921
0.9336039719671473,0.7729941291585127,0.03917179630665921
0.9326402216576062,0.7729941291585127,0.04029099048684947
0.9325247036002459,0.776908023483366,0.04029099048684947
0.9319901421275864,0.776908023483366,0.04141018466703973
0.9312294747049873,0.7808219178082192,0.04141018466703973
0.9307376893746278,0.7808219178082192,0.042529378847229994
0.9287872174449021,0.7906066536203522,0.042529378847229994
0.9287475520596314,0.7906066536203522,0.04308897593732513
0.9267787597280043,0.7984344422700587,0.04308897593732513
0.9256470273095228,0.7984344422700587,0.04364857302742026
0.9232563629005184,0.8023483365949119,0.04364857302742026
0.9204944600827872,0.8023483365949119,0.045327364297705654
0.919485019737286,0.8082191780821918,0.045327364297705654
0.9194259719906123,0.8082191780821918,0.04588696138780078
0.9174318674336329,0.8180039138943248,0.04588696138780078
