Threshold,TPR,FPR
1.994779963360522,0.0,0.0
0.9947799633605221,0.0009267840593141798,0.0
0.9749888225215794,0.19184430027803523,0.0
0.9749660151981254,0.19184430027803523,0.000550357732526142
0.9718944047710916,0.19462465245597776,0.000550357732526142
0.9718477057711432,0.19462465245597776,0.001100715465052284
0.9697351021272587,0.36886005560704355,0.001100715465052284
0.9696690133836626,0.3707136237256719,0.001100715465052284
0.9661874099856369,0.4541241890639481,0.001100715465052284
0.966138067448422,0.45597775718257644,0.001100715465052284
0.9629752020309783,0.5004633920296571,0.001100715465052284
0.9629372085923885,0.5004633920296571,0.001651073197578426
0.9616508113594598,0.5236329935125116,0.001651073197578426
0.9615656213923989,0.5236329935125116,0.002201430930104568
0.958602817284424,0.567191844300278,0.002201430930104568
0.9584579540294165,0.567191844300278,0.00275178866263071
0.9584435671335313,0.6654309545875811,0.00275178866263071
0.9584386918732571,0.6654309545875811,0.003302146395156852
0.9580411257976668,0.6663577386468953,0.003302146395156852
0.9580306608943832,0.6663577386468953,0.003852504127682994
0.9569355221652238,0.6691380908248378,0.003852504127682994
0.956865155855113,0.6691380908248378,0.004402861860209136
0.9567551536043666,0.6821130676552364,0.004402861860209136
0.9566150688497299,0.6821130676552364,0.0049532195927352776
0.9562107848213836,0.7071362372567191,0.0049532195927352776
0.9561357878321182,0.7071362372567191,0.00550357732526142
0.9549742808976874,0.7117701575532901,0.00550357732526142
0.9549658235803784,0.7117701575532901,0.006053935057787562
0.9510021115212277,0.7377201112140871,0.006053935057787562
0.9509565199533854,0.7377201112140871,0.006604292790313704
0.9467771590737778,0.7747914735866543,0.006604292790313704
0.9466274183908228,0.7747914735866543,0.007154650522839846
0.9454956279983672,0.7757182576459685,0.007154650522839846
0.9454472817709529,0.7757182576459685,0.007705008255365988
0.9452953525115869,0.7812789620018535,0.007705008255365988
0.9450102540345932,0.7812789620018535,0.00825536598789213
0.9439783070168133,0.7831325301204819,0.00825536598789213
0.9439167197443046,0.7849860982391103,0.00825536598789213
0.9371501653118686,0.8174235403151066,0.00825536598789213
0.9367112830993217,0.8174235403151066,0.008805723720418272
0.935548626852171,0.8211306765523633,0.008805723720418272
0.9354705884808313,0.8211306765523633,0.009356081452944413
0.9314091282653689,0.8415199258572753,0.009356081452944413
0.9313852536982816,0.8415199258572753,0.009906439185470555
0.9252616100906026,0.8470806302131604,0.009906439185470555
0.9247166699995705,0.8489341983317887,0.009906439185470555
0.9241088654420256,0.8619091751621872,0.009906439185470555
0.9227401313117892,0.8619091751621872,0.010456796917996699
0.9202986906105184,0.8767377201112141,0.010456796917996699
0.9200859488956513,0.8767377201112141,0.01100715465052284
0.9169548440041513,0.881371640407785,0.01100715465052284
0.9166468535257221,0.881371640407785,0.011557512383048982
0.9123850046440256,0.8832252085264134,0.011557512383048982
0.911781704564507,0.8832252085264134,0.012107870115575124
0.910435360281699,0.8841519925857275,0.012107870115575124
0.9094225934691619,0.8841519925857275,0.013208585580627407
0.909347054587957,0.8897126969416126,0.013208585580627407
0.9084806280457192,0.8897126969416126,0.014309301045679693
0.8970789013178088,0.8906394810009268,0.014309301045679693
0.8963865498754995,0.8906394810009268,0.014859658778205834
0.8959758728744527,0.891566265060241,0.014859658778205834
0.8942121003622328,0.891566265060241,0.01651073197578426
0.8816795955975208,0.9008341056533827,0.01651073197578426
0.8783146542602516,0.9008341056533827,0.017611447440836543
0.878149117753236,0.9054680259499537,0.017611447440836543
0.8770503008005455,0.9054680259499537,0.018161805173362685
0.8748722375759591,0.907321594068582,0.018161805173362685
0.8726820819572677,0.907321594068582,0.020363236103467255
0.8691227398034829,0.9101019462465245,0.020363236103467255
0.8660951165172319,0.9101019462465245,0.020913593835993397
0.8653267521247486,0.9110287303058388,0.020913593835993397
0.8646454428051885,0.9110287303058388,0.02146395156851954
0.861738886463431,0.9138090824837812,0.02146395156851954
0.8604650790209258,0.9138090824837812,0.022564667033571822
0.8599761465234164,0.9156626506024096,0.022564667033571822
0.8356239960774872,0.9156626506024096,0.023665382498624106
0.8348328025486148,0.9202965708989805,0.023665382498624106
0.8337667169118508,0.9202965708989805,0.024215740231150248
0.8336279486495225,0.9230769230769231,0.024215740231150248
0.8306148830038446,0.9230769230769231,0.02476609796367639
0.8292585801627358,0.9267840593141798,0.02476609796367639
0.8234298258391178,0.9267840593141798,0.026417171161254815
0.8232913056724768,0.9295644114921223,0.026417171161254815
0.8186320866662886,0.9295644114921223,0.026967528893780957
0.8170169741634553,0.9314179796107507,0.026967528893780957
0.8113122767048802,0.9314179796107507,0.028618602091359385
0.8089052963922578,0.9323447636700649,0.028618602091359385
0.8043191579621186,0.9323447636700649,0.029168959823885527
0.8036385244926005,0.933271547729379,0.029168959823885527
0.8019677697205478,0.933271547729379,0.02971931755641167
0.800068781761872,0.9351251158480074,0.02971931755641167
0.7964068566644977,0.9351251158480074,0.03026967528893781
0.7896374965127033,0.9360518999073216,0.03026967528893781
0.7778794729115752,0.9360518999073216,0.03137039075399009
0.7663812767173825,0.9369786839666358,0.03137039075399009
0.7639097241959955,0.9369786839666358,0.032471106219042374
0.7531738246709097,0.9388322520852641,0.032471106219042374
0.7500698817198719,0.9388322520852641,0.033571821684094665
0.7426906321346274,0.9397590361445783,0.033571821684094665
0.7421339487594208,0.9397590361445783,0.035222894881673086
0.7370307090919882,0.9416126042632067,0.035222894881673086
0.7316137835207016,0.9416126042632067,0.0379746835443038
0.730895300238789,0.9425393883225208,0.0379746835443038
0.7300849414070316,0.9425393883225208,0.040176114474408366
0.7277313485739282,0.943466172381835,0.040176114474408366
0.71142031644191,0.943466172381835,0.04072647220693451
0.7011124807613583,0.9443929564411492,0.04072647220693451
0.6984648787436597,0.9443929564411492,0.043478260869565216
0.6917982460388359,0.9453197405004634,0.043478260869565216
0.6858771580198129,0.9453197405004634,0.04567969179966978
0.6854457879020684,0.9471733086190918,0.04567969179966978
0.6756304090851508,0.9471733086190918,0.04623004953219593
0.6592346831485277,0.9481000926784059,0.04623004953219593
0.6409019673195676,0.9481000926784059,0.04733076499724821
0.6113099928502198,0.9490268767377201,0.04733076499724821
0.610734303709378,0.9490268767377201,0.048431480462300495
0.5934544626740542,0.9508804448563485,0.048431480462300495
0.5772397897464739,0.9508804448563485,0.04898183819482664
0.5758107538159346,0.9518072289156626,0.04898183819482664
0.5565041093109322,0.9518072289156626,0.050082553659878924
0.5543566419762197,0.9527340129749768,0.050082553659878924
0.5437632447570436,0.9527340129749768,0.051733626857457346
0.5316504437210426,0.953660797034291,0.051733626857457346
0.5295675814507085,0.953660797034291,0.05558613098514034
0.5207742235694154,0.9545875810936052,0.05558613098514034
0.5083779304688538,0.9545875810936052,0.056686846450192625
0.5059928127565169,0.9564411492122336,0.056686846450192625
0.5,0.9564411492122336,0.05723720418271877
0.4866158872882156,0.9573679332715477,0.05723720418271877
0.4845799606202274,0.9573679332715477,0.05888827738029719
0.4771281478826747,0.959221501390176,0.05888827738029719
0.47162675797857634,0.959221501390176,0.059988992845349476
0.46380335113051074,0.9620018535681186,0.059988992845349476
0.46049054821801827,0.9620018535681186,0.061640066042927905
0.44546109160472047,0.9629286376274329,0.061640066042927905
0.4297711884620952,0.9629286376274329,0.06274078150798018
0.3925477076281921,0.9657089898053753,0.06274078150798018
0.3854731547606188,0.9657089898053753,0.06494221243808475
0.36995426808538956,0.9666357738646896,0.06494221243808475
0.36868311165018514,0.9666357738646896,0.06604292790313704
0.35166911225730496,0.9675625579240037,0.06604292790313704
0.3455369054817522,0.9675625579240037,0.0759493670886076
0.34000290349075324,0.9684893419833179,0.0759493670886076
0.33927023880618423,0.9684893419833179,0.0825536598789213
0.33104335527817863,0.969416126042632,0.0825536598789213
0.32915588851654515,0.969416126042632,0.08310401761144744
0.29205379279529864,0.9703429101019463,0.08310401761144744
0.28858660279648257,0.9703429101019463,0.08420473307649973
0.2853572111235069,0.9721964782205746,0.08420473307649973
