Threshold,TPR,FPR
1.9974232365689852,0.0,0.0
0.9974232365689852,0.005870841487279843,0.0
0.9933825595279129,0.009784735812133072,0.0
0.9931777665121694,0.015655577299412915,0.0005595970900951316
0.9921612780726822,0.019569471624266144,0.0005595970900951316
0.99214335771043,0.029354207436399216,0.0005595970900951316
0.9919257647013284,0.03718199608610567,0.0005595970900951316
0.9919253247984956,0.04500978473581213,0.0005595970900951316
0.9918637353151801,0.050880626223091974,0.0005595970900951316
0.9916726297617381,0.06262230919765166,0.0005595970900951316
0.9914426231393675,0.06457925636007827,0.0005595970900951316
0.9911782821004256,0.07240704500978473,0.0005595970900951316
0.9902630098534172,0.08414872798434442,0.0005595970900951316
0.9899943420252862,0.09980430528375733,0.0005595970900951316
0.9879067640155427,0.10763209393346379,0.0005595970900951316
0.9878380600378585,0.11937377690802348,0.001119194180190263
0.9871589599347264,0.1350293542074364,0.001119194180190263
0.9871114571090441,0.15851272015655576,0.001119194180190263
0.9869783067798374,0.16829745596868884,0.001119194180190263
0.9869481376272193,0.17416829745596868,0.0016787912702853946
0.9869361893089783,0.18199608610567514,0.0016787912702853946
0.9867923674168934,0.1917808219178082,0.0016787912702853946
0.9864656586251458,0.19765166340508805,0.0016787912702853946
0.9864045864433963,0.2054794520547945,0.0016787912702853946
0.9863847192935462,0.22504892367906065,0.0016787912702853946
0.9862882611892962,0.22896281800391388,0.0016787912702853946
0.9861646072983835,0.23483365949119372,0.0016787912702853946
0.9860968240813908,0.24070450097847357,0.002238388360380526
0.9860562864274242,0.2446183953033268,0.002238388360380526
0.9860275436646938,0.25048923679060664,0.002238388360380526
0.9851050165795631,0.25440313111545987,0.002238388360380526
0.985093343524407,0.2700587084148728,0.002238388360380526
0.984652455269716,0.2759295499021526,0.0027979854504756574
0.9846173236230537,0.2837573385518591,0.0027979854504756574
0.9842156350694733,0.2876712328767123,0.0027979854504756574
0.984211335748434,0.3111545988258317,0.0027979854504756574
0.984197821060293,0.31898238747553814,0.0027979854504756574
0.9841811269187093,0.3287671232876712,0.0027979854504756574
0.9841227023744409,0.3405088062622309,0.0027979854504756574
0.9840959526822203,0.34637964774951074,0.0027979854504756574
0.983993806519705,0.34833659491193736,0.00391717963066592
0.9839818919115568,0.3639921722113503,0.00391717963066592
